id,x,y,z
TEST_02230,4.019719,-1.4719868,0.22585827
TEST_02231,2.0946167,-0.354743,0.12432418
TEST_02232,3.1154325,0.56205237,-0.08613826
TEST_02233,3.7822735,1.3528755,1.023622
TEST_02234,3.510143,0.31845105,1.3360312
TEST_02235,2.2351203,-0.3867594,-0.044887114
TEST_02236,1.5166336,0.095049515,0.20563626
TEST_02237,3.412851,-0.61682993,-1.107596
TEST_02238,1.089676,0.17758477,-0.21487442
TEST_02239,3.280034,1.4891536,-0.74232316
TEST_02240,4.271982,-1.8763978,0.8693029
TEST_02241,5.1362257,-1.009486,0.68717724
TEST_02242,1.1404766,-0.45897868,-0.5496495
TEST_02243,2.5767736,0.62974876,-0.042576082
TEST_02244,2.152503,0.7940694,-0.026619315
TEST_02245,1.4803754,-0.20598747,-0.54822385
TEST_02246,2.3937287,-0.19925407,-0.13527095
TEST_02247,4.6683483,0.33434153,-0.18708691
TEST_02248,1.8537525,1.1849575,-0.6851261
TEST_02249,2.017076,0.12443118,-0.3625668
TEST_02250,2.9002745,0.30457726,-0.7255791
TEST_02251,2.3836658,-0.28924108,0.29938444
TEST_02252,4.1499915,-1.4458182,1.2325988
TEST_02253,1.5225388,0.031483762,0.1409452
TEST_02254,2.7730818,0.7832228,0.37746105
TEST_02255,3.430402,0.345762,0.2701149
TEST_02256,3.4246814,0.36639,0.9985075
TEST_02257,3.1547868,0.85594136,-0.22772902
TEST_02258,2.341352,0.2946209,0.00756293
TEST_02259,4.1179633,1.0240707,0.15969597
TEST_02260,2.8673663,-0.023145083,0.07652728
TEST_02261,3.1210237,-0.14691243,0.10322928
TEST_02262,2.330617,0.075228825,-0.31446162
TEST_02263,3.97851,0.40703514,-0.063678116
TEST_02264,3.9388351,0.038636815,0.15175653
TEST_02265,3.653231,0.41332233,1.6760913
TEST_02266,1.3081179,0.08839692,0.31348357
TEST_02267,3.244441,-0.14140318,-0.37675568
TEST_02268,2.043044,0.40947214,0.3063366
TEST_02269,4.83863,-1.4121363,0.80871665
TEST_02270,3.208268,-1.4060298,0.4672035
TEST_02271,2.9973938,0.9484675,-0.64526594
TEST_02272,2.7071474,0.47972286,0.5759436
TEST_02273,1.6303734,-0.8201307,0.1901666
TEST_02274,3.4906924,0.019273829,-0.6735853
TEST_02275,0.98040247,-0.31233358,0.27234176
TEST_02276,3.7277555,-1.1080664,1.0088831
TEST_02277,3.8125114,1.0444946,-0.19902965
TEST_02278,1.3159661,-0.19457994,0.5145755
TEST_02279,4.473651,1.1347779,-1.1918881
TEST_02280,3.9684055,0.76597095,-0.45500427
TEST_02281,3.2060325,-0.26696193,0.88317823
TEST_02282,4.2216516,-0.49942726,-0.5360452
TEST_02283,2.2421498,0.41042295,0.08825989
TEST_02284,1.7344097,-0.41853377,0.29534653
TEST_02285,2.6568143,-1.0284065,0.2889641
TEST_02286,4.6129785,0.19024734,0.2814311
TEST_02287,3.8373308,0.87495196,-0.40768343
TEST_02288,1.1685407,-0.34221527,-0.104462504
TEST_02289,3.577334,-0.12863155,-0.34745494
TEST_02290,2.1992104,-0.13860413,-0.24689485
TEST_02291,2.1993828,0.4160021,0.72504795
TEST_02292,1.335696,-0.5583002,-0.15739821
TEST_02293,2.6738846,0.49561548,-0.29383165
TEST_02294,1.3263714,-0.79686606,-0.52783185
TEST_02295,2.6859238,0.5228921,-0.028973049
TEST_02296,2.4859533,-1.7985544,-0.18389013
TEST_02297,1.794535,0.42048025,0.6210451
TEST_02298,2.2354238,-0.9627981,0.42024106
TEST_02299,2.815085,1.1862276,0.1618314
TEST_02300,2.3028662,-0.69402146,0.24134596
TEST_02301,2.1417398,-0.17748593,-0.30354676
TEST_02302,2.038021,-0.33573422,-0.04366678
TEST_02303,1.5841005,0.084639035,0.10545887
TEST_02304,1.9973819,0.27268994,0.1023523
TEST_02305,2.577268,-0.7231995,0.57642215
TEST_02306,2.7706604,0.4518773,0.13019335
TEST_02307,2.6105564,-0.5687199,0.47152886
TEST_02308,2.125765,-0.5554569,0.4560995
TEST_02309,2.832459,-0.14746669,-0.37023675
TEST_02310,3.278233,0.6501549,-0.36688343
TEST_02311,1.7610999,-0.9924956,-0.2016397
TEST_02312,2.2540867,-0.19739461,-0.11930915
TEST_02313,3.0789044,0.655282,0.018137526
TEST_02314,2.7234757,-0.007348057,0.13031343
TEST_02315,2.370394,-0.7792894,-0.9458654
TEST_02316,4.078664,0.6547813,0.38398534
TEST_02317,2.3531277,1.1847155,0.5773773
TEST_02318,3.0995662,-1.4713649,0.15235859
TEST_02319,5.7468953,-1.0352834,0.3653878
TEST_02320,4.710124,-0.48942727,1.1410646
TEST_02321,2.752368,0.5556437,-0.120338455
TEST_02322,4.594775,-0.14684281,-0.63637626
TEST_02323,2.4733546,-0.40858108,0.3097024
TEST_02324,2.527688,-1.0002258,-0.8464346
TEST_02325,2.5336342,-0.16437568,0.34251282
TEST_02326,4.7886176,-0.38669983,-0.14312907
TEST_02327,3.9946587,0.9892266,-0.5214817
TEST_02328,5.237648,-0.39379215,0.3496316
TEST_02329,4.233116,-0.59265935,-0.22665694
TEST_02330,1.1712401,-0.15842588,0.09523205
TEST_02331,1.5078783,-0.19480658,-0.20999323
TEST_02332,4.2906795,-1.4776493,1.9530153
TEST_02333,0.7086556,0.2437842,-0.19529936
TEST_02334,2.8654435,-0.80568767,0.6981415
TEST_02335,3.1318667,-0.7764601,-0.46425596
TEST_02336,2.6679616,-1.4260231,-1.0201291
TEST_02337,3.0433242,0.24241677,0.7368247
TEST_02338,3.3919344,-1.1289072,-0.7283261
TEST_02339,2.9834208,0.7570882,0.57851136
TEST_02340,1.3485756,0.22776863,0.41344157
TEST_02341,1.6678562,-0.36096346,0.67980725
TEST_02342,1.8289658,0.12124033,-0.14772248
TEST_02343,4.2952204,-0.49422446,0.2588669
TEST_02344,3.4485621,0.26614454,0.21728739
TEST_02345,4.9424744,1.5679514,1.8243287
TEST_02346,1.5450215,0.73574305,-0.13030453
TEST_02347,2.8558602,0.4212042,0.25459594
TEST_02348,2.8809628,-1.1181508,-0.999747
TEST_02349,2.6404603,1.8313367,1.4060258
TEST_02350,2.605452,-0.63196695,0.74006754
TEST_02351,2.1693692,-0.7806854,-0.22918962
TEST_02352,2.4234343,-1.5656765,0.38279065
TEST_02353,2.1114068,-0.65156627,-0.28007793
TEST_02354,2.2542958,-0.405336,0.42143217
TEST_02355,1.137827,-0.031490497,0.22986141
TEST_02356,3.804368,1.7941189,1.4695516
TEST_02357,2.113124,-0.39429522,0.5668592
TEST_02358,3.4220302,-1.0227356,-0.77012175
TEST_02359,5.015687,-0.94564646,-0.17786308
TEST_02360,2.1205575,0.6658504,-0.2136183
TEST_02361,1.926864,1.324838,-0.015112169
TEST_02362,3.9470649,0.72056156,0.028317325
TEST_02363,2.1639607,-0.08141899,-0.68790025
TEST_02364,1.568639,-0.10385695,0.20625435
TEST_02365,1.9232872,0.20091207,-0.07371191
TEST_02366,4.077142,0.11329186,-0.3977343
TEST_02367,3.226433,0.6889615,-0.21886078
TEST_02368,3.4650164,0.3858715,-0.8934902
TEST_02369,3.3842576,-0.20617929,-0.30178824
TEST_02370,1.8602566,-0.22757342,0.39603364
TEST_02371,2.603382,0.010270295,-0.31303084
TEST_02372,2.4176464,-0.39546955,-0.11694815
TEST_02373,2.8690271,-0.30686408,-0.523909
TEST_02374,2.5429378,-0.9403018,1.1212573
TEST_02375,3.6050406,0.27188158,-0.07534843
TEST_02376,2.6241913,0.09029626,0.845648
TEST_02377,2.8949373,-0.24967031,1.1504278
TEST_02378,2.0916917,0.33432257,-0.36942446
TEST_02379,1.7178144,-0.9989447,0.58602875
TEST_02380,1.9255452,0.65767384,0.10714162
TEST_02381,1.6081686,-0.41953352,-0.40895578
TEST_02382,1.6122621,0.35624173,0.31002828
TEST_02383,1.4565411,-0.19759285,0.3168649
TEST_02384,3.6903822,-0.29322317,0.8154604
TEST_02385,2.3492734,-1.8978771,-0.1767413
TEST_02386,1.7600594,0.042098742,0.16708724
TEST_02387,2.6133492,0.26892895,0.3035393
TEST_02388,2.8677826,0.68096423,-0.72197264
TEST_02389,4.6128144,0.01952717,0.9763554
TEST_02390,5.2632804,-0.16441678,1.074156
TEST_02391,2.7180126,0.33272544,0.61458236
TEST_02392,2.1001344,0.621789,0.26831695
TEST_02393,2.7237675,1.4834943,0.8020091
TEST_02394,3.0786626,-0.07065872,0.45174292
TEST_02395,1.4622489,0.6359453,0.35100102
TEST_02396,2.2355225,0.7211757,0.005441034
TEST_02397,3.9889553,-1.0034305,0.43401322
TEST_02398,1.8291606,-0.34274793,-0.53842366
TEST_02399,3.3594162,1.0918967,1.4799595
TEST_02400,3.1256876,1.1903182,0.30628437
TEST_02401,3.5199351,-0.26655015,-0.82272834
TEST_02402,3.9865806,-0.8451921,-0.7655582
TEST_02403,1.9110054,0.5455641,0.48433748
TEST_02404,3.0958114,0.9108378,-0.7588639
TEST_02405,1.6256588,0.06968366,-0.011564869
TEST_02406,2.7070916,0.6340916,0.14421844
TEST_02407,2.0108366,-0.8658167,0.07073572
TEST_02408,2.1696422,1.6467779,-0.5169341
TEST_02409,2.8531725,0.38777688,-0.520294
TEST_02410,2.4172008,-0.096708685,0.012045579
TEST_02411,1.6548296,0.31208634,-0.42912176
TEST_02412,1.5653713,-0.5309093,-0.38959798
TEST_02413,1.7877952,-0.4208422,0.28486216
TEST_02414,3.4970748,0.529912,1.8651992
TEST_02415,2.0480464,-0.082898274,0.19144656
TEST_02416,1.5138988,-1.2560959,-0.22330406
TEST_02417,2.5466404,-1.2971065,0.22229138
TEST_02418,5.1238794,0.37340832,1.3986942
TEST_02419,3.032844,1.5865599,-0.09155305
TEST_02420,2.7153018,0.2927877,0.34827355
TEST_02421,3.458269,-0.11307862,0.35953423
TEST_02422,1.7595859,0.18536882,0.22827733
TEST_02423,2.1927583,0.8518423,-0.31748894
TEST_02424,3.245361,-0.09130237,0.11443339
TEST_02425,2.1952019,0.031968858,1.1346972
TEST_02426,3.3684368,-0.7522615,-0.41923645
TEST_02427,1.9349324,0.013944866,0.64733076
TEST_02428,2.141399,0.46080655,0.18011336
TEST_02429,3.5016763,0.5244306,0.082324535
TEST_02430,2.051279,0.362626,0.108638614
TEST_02431,2.5365276,0.5756597,0.027726663
TEST_02432,2.2721782,0.13758212,-0.42105165
TEST_02433,3.677858,-0.12044388,0.5652339
TEST_02434,1.5547286,-0.046672903,0.03574932
TEST_02435,1.2484771,0.43828186,0.20200916
TEST_02436,2.0061889,-0.24025823,0.603427
TEST_02437,2.13031,-1.1935872,0.08197094
TEST_02438,2.780215,0.99992985,-0.21923622
TEST_02439,2.0684986,1.4766858,-0.6317446
TEST_02440,2.855288,1.8125587,-0.6626347
TEST_02441,2.3719506,1.8370214,-0.8592568
TEST_02442,1.2179724,-0.5833499,0.40019
TEST_02443,2.01942,1.9833807,0.85935533
TEST_02444,3.174644,0.017068075,0.21325804
TEST_02445,1.9264508,0.41491383,-0.17424536
TEST_02446,1.1718048,-0.2919102,-0.16407853
TEST_02447,1.7429718,0.122260295,-0.38702
TEST_02448,3.516317,-1.1818528,0.054860912
TEST_02449,2.1540372,0.47732538,0.13052274
TEST_02450,2.1498501,0.35395956,-0.061249908
TEST_02451,3.271586,-0.06371378,-0.06952763
TEST_02452,4.6809635,1.4346101,0.65965724
TEST_02453,3.1043427,-0.21092306,0.35760406
TEST_02454,3.5701406,1.2575159,-1.1831801
TEST_02455,3.5382404,-1.1701069,1.109669
TEST_02456,2.9569445,1.1550703,0.28483078
TEST_02457,2.2317739,0.07961267,0.06351216
TEST_02458,4.4848905,-1.3941975,-0.52077407
TEST_02459,3.0247178,0.3240533,-0.6651786
TEST_02460,2.2576482,-0.06035558,0.64321905
TEST_02461,3.4485226,-0.2632002,1.042898
TEST_02462,2.3958893,-0.32905623,0.3525128
TEST_02463,2.8858607,0.15107757,0.56346256
TEST_02464,3.7326317,-0.07947051,0.29582012
TEST_02465,3.66024,-0.39606908,0.47594926
TEST_02466,1.8814996,-0.5508583,0.6515715
TEST_02467,2.9133046,0.20819923,-0.6291084
TEST_02468,2.481717,-0.9074505,-0.5536188
TEST_02469,2.8157415,0.7475698,-1.1207838
TEST_02470,2.4673085,-0.30086014,0.5768876
TEST_02471,3.1143088,-1.1804241,0.5651011
TEST_02472,2.0843623,-0.83250666,0.019471731
TEST_02473,3.3900824,-0.27189493,0.27370337
TEST_02474,2.0492544,-0.10023208,-0.006507639
TEST_02475,2.415756,0.6198478,-0.3739158
TEST_02476,4.648809,-1.5480101,-0.7643781
TEST_02477,3.1596403,-1.1817913,0.061881624
TEST_02478,3.6573517,-0.09930112,0.93603504
TEST_02479,4.8003917,0.399229,-0.16579904
TEST_02480,4.0232005,-0.72095937,-1.1423204
TEST_02481,4.640144,0.04671423,-0.5263571
TEST_02482,2.3150373,0.47214448,-0.3507394
TEST_02483,2.0442019,1.06891,0.32823816
TEST_02484,3.4335601,-0.04999362,-0.5059223
TEST_02485,1.8689489,0.7679468,-0.47666806
TEST_02486,2.710665,-0.46904415,-0.8995114
TEST_02487,2.74993,-0.8405798,-0.26967618
TEST_02488,5.4347878,-0.30259648,1.2064391
TEST_02489,2.0756726,-0.10773899,-0.06188602
TEST_02490,1.102854,-0.16618691,0.092858896
TEST_02491,3.4975095,0.38802028,-0.6429485
TEST_02492,3.0511298,1.074745,0.2639336
TEST_02493,2.5305634,0.34105998,0.24583755
TEST_02494,1.6760534,1.0343128,0.4706255
TEST_02495,3.4376135,-1.275538,1.1816121
TEST_02496,2.7797804,-0.8413961,1.3386228
TEST_02497,3.2287571,1.5367168,-0.4796141
TEST_02498,1.4157248,0.5068543,-0.44996342
TEST_02499,2.5300832,-1.1738368,-0.18195407
TEST_02500,2.521761,-0.63121384,0.08372402
TEST_02501,3.1058629,0.34935638,-0.46270943
TEST_02502,1.4680992,0.432657,0.2377586
TEST_02503,2.1120694,0.29739413,-0.5901029
TEST_02504,2.106827,-0.604199,1.0228959
TEST_02505,1.9870145,0.89864516,0.33588073
TEST_02506,2.4825745,-0.34846702,0.45223
TEST_02507,1.1757282,0.46047294,-0.15987377
TEST_02508,2.1863968,-0.5036724,0.1015326
TEST_02509,4.300079,0.8403224,-0.39827847
TEST_02510,5.2050977,-1.6342077,1.818076
TEST_02511,1.3797851,-0.32098907,-0.034464598
TEST_02512,3.035198,0.17038122,0.14253046
TEST_02513,3.7550693,-1.6389893,-0.5096612
TEST_02514,2.057767,0.44502953,0.010964099
TEST_02515,1.6735086,-0.09507053,-0.25716648
TEST_02516,3.110786,-1.0466893,1.1331515
TEST_02517,3.283617,0.22665812,0.3928525
TEST_02518,0.9964559,0.3178185,0.33347592
TEST_02519,3.316087,-0.3560726,0.9184948
TEST_02520,1.6743886,0.9031452,0.20779024
TEST_02521,1.2542132,-0.4030635,-0.28042197
TEST_02522,3.0510929,-1.1999694,1.1325097
TEST_02523,4.151102,0.3700018,-1.0709074
TEST_02524,2.352644,-0.9417679,-0.53316957
TEST_02525,2.613566,-0.0428887,-0.6364666
TEST_02526,3.9272473,-0.89649314,-0.9029126
TEST_02527,1.332319,0.62764,-0.15747264
TEST_02528,2.0233436,0.9855361,0.41205233
TEST_02529,2.1285467,0.05906428,0.32542896
TEST_02530,3.1641378,-0.51332915,-0.6435989
TEST_02531,3.1676452,-0.056755666,0.017361227
TEST_02532,1.7594619,0.36607093,0.10429318
TEST_02533,2.1060588,0.22487628,0.37466884
TEST_02534,1.9133028,1.350718,-0.16529451
TEST_02535,2.3161995,-1.0785036,0.27689457
TEST_02536,2.3915906,0.7384527,0.62116754
TEST_02537,3.3314474,1.6879961,1.4014567
TEST_02538,4.3250394,0.4371282,1.3914421
TEST_02539,0.9124817,0.34761146,-0.09318886
TEST_02540,3.405463,0.033575553,0.92083246
TEST_02541,2.8297236,0.20814565,0.26531133
TEST_02542,1.426114,0.07994622,0.11830752
TEST_02543,3.7159977,0.24703395,-0.26769322
TEST_02544,2.7364736,-0.28580427,1.1345395
TEST_02545,4.5473237,0.9543963,1.033582
TEST_02546,1.6639783,-0.2004278,0.36759922
TEST_02547,2.9318306,-0.032935146,0.6198381
TEST_02548,3.096785,-0.06303751,0.5859418
TEST_02549,4.4514914,-0.0016504638,-0.823326
TEST_02550,1.7125746,-0.9448383,-0.69604063
TEST_02551,2.9453614,0.02870084,-0.11558557
TEST_02552,2.389033,-0.80778193,0.38030165
TEST_02553,3.0401626,-0.08916755,0.40597606
TEST_02554,2.186589,0.12903345,0.27507278
TEST_02555,2.3766406,0.39497036,-0.05833654
TEST_02556,1.8326072,0.7791574,-0.297446
TEST_02557,1.8633815,0.09514081,0.49765107
TEST_02558,2.2516031,-0.5154197,-0.84711176
TEST_02559,4.96491,-0.39085045,0.7726873
TEST_02560,4.105807,1.0766718,0.15626237
TEST_02561,4.367858,0.86352974,-0.72884613
TEST_02562,3.4074202,0.32562265,0.12534139
TEST_02563,3.7612474,-0.3541407,0.6291193
TEST_02564,2.795549,0.5670605,0.15187886
TEST_02565,2.343009,0.23410052,-0.9472881
TEST_02566,1.0951098,-0.6863014,-0.38638097
TEST_02567,4.7845125,0.117989674,0.5736825
TEST_02568,4.394808,1.0368208,-0.70996815
TEST_02569,3.4520724,-0.41271722,-0.59667534
TEST_02570,2.4432592,-0.035602495,0.12850752
TEST_02571,1.3835874,-0.15904473,0.056797512
TEST_02572,2.6674836,0.74710995,-0.929361
TEST_02573,3.0006635,-0.3791587,0.5507379
TEST_02574,2.5749097,-0.7145251,1.0878855
TEST_02575,0.99484575,0.15978369,-0.07126239
TEST_02576,2.4431844,-0.33723718,0.6142151
TEST_02577,3.6051445,2.1154485,0.06587967
TEST_02578,5.621081,0.114558965,1.15605
TEST_02579,2.738167,0.7330309,-0.22563076
TEST_02580,2.6117926,-0.5726364,-0.23743294
TEST_02581,1.0483963,-0.3453942,-0.28071463
TEST_02582,1.5626515,0.49130732,0.12249618
TEST_02583,4.475951,-0.51567554,-0.71041405
TEST_02584,3.8090298,0.09420003,0.1695229
TEST_02585,4.870112,-1.768483,0.08411207
TEST_02586,2.39336,-0.46302432,0.3554961
TEST_02587,2.8428934,-0.43847993,0.40219077
TEST_02588,2.6205018,-0.22569863,0.19476753
TEST_02589,2.1109252,-1.4117047,1.0603184
TEST_02590,2.699546,-1.361263,-0.06731417
TEST_02591,2.850164,0.04353401,-0.6118746
TEST_02592,2.1407235,0.7071395,0.6187886
TEST_02593,1.5233675,-0.44723094,0.5314527
TEST_02594,2.082116,0.36867338,0.03995866
TEST_02595,1.6244849,-0.14090802,-0.10567541
TEST_02596,1.9017926,0.0013568997,-0.013799246
TEST_02597,1.6496584,-0.067465566,0.26840317
TEST_02598,2.737126,-0.32450953,0.22356007
TEST_02599,5.9276195,1.3739436,0.8216153
TEST_02600,1.9597404,0.668348,0.24440221
TEST_02601,4.8658476,1.4295828,0.22523737
TEST_02602,2.9700625,0.82186174,0.47807634
TEST_02603,3.118511,1.2384952,0.8297387
TEST_02604,2.5816655,-0.32548487,0.104511715
TEST_02605,1.0652701,-0.072280906,-0.25842112
TEST_02606,4.6417236,0.1953525,0.46646142
TEST_02607,1.1319829,0.55717283,-0.36184373
TEST_02608,3.0581174,-1.0472327,0.31515345
TEST_02609,4.288837,-0.009891908,1.0125334
TEST_02610,1.3400953,-0.036855772,-0.009438171
TEST_02611,2.6077414,-0.20127577,-0.22597194
TEST_02612,2.216908,0.355249,-0.2221852
TEST_02613,1.2425873,0.33640847,0.16009267
TEST_02614,2.6493275,0.036354944,-0.5859839
TEST_02615,0.9644966,0.45330477,-0.05603937
TEST_02616,2.3328335,-0.39986166,-1.0075117
TEST_02617,3.501814,-1.880255,0.9813691
TEST_02618,4.2382855,1.2059243,0.9875121
TEST_02619,1.5977519,-0.18607125,-0.5131533
TEST_02620,2.0930183,-0.76745445,0.07736565
TEST_02621,2.902357,-0.05354152,-0.3657312
TEST_02622,1.9195794,0.72424626,-0.053746562
TEST_02623,3.7258868,-0.33252966,-0.2971042
TEST_02624,4.060205,0.23903728,0.410458
TEST_02625,3.1904316,-1.1547887,-0.49751347
TEST_02626,0.88538516,0.066177785,-0.3051229
TEST_02627,4.17198,0.14288834,0.24078184
TEST_02628,1.6162254,-0.74846286,0.37175077
TEST_02629,3.9099946,0.6640826,-0.089479536
TEST_02630,4.0598183,-0.9079621,-0.4060786
TEST_02631,3.2640922,-0.44238764,0.7190322
TEST_02632,1.5740485,0.5809059,0.4395935
TEST_02633,2.0149086,0.1482167,0.54119223
TEST_02634,2.7373428,0.14589064,-0.41948196
TEST_02635,1.139238,0.36613667,-0.06447203
TEST_02636,4.6211414,-1.1324643,1.0022897
TEST_02637,1.177508,-0.29238608,0.28177473
TEST_02638,3.4167187,-1.5638088,-0.8364173
TEST_02639,5.3022914,-0.564494,0.15574823
TEST_02640,2.9934654,0.25469625,1.1062444
TEST_02641,1.1219988,-0.8821096,0.1640392
TEST_02642,2.2694902,-0.57083446,0.27606317
TEST_02643,1.3184465,0.5194067,0.13702086
TEST_02644,3.116293,-0.8175757,-0.85627115
TEST_02645,2.2349498,-1.0772866,-0.78195715
TEST_02646,4.508458,0.72048956,0.19147743
TEST_02647,1.9546077,0.6549072,0.82217026
TEST_02648,3.8785887,2.036313,0.009927515
TEST_02649,2.5154092,0.11941247,-0.0372855
TEST_02650,1.9473947,0.08242057,0.5358255
TEST_02651,2.7699082,0.10167184,-0.035346378
TEST_02652,1.6224836,-0.93422097,-0.6153666
TEST_02653,3.112173,-0.053267557,-0.41031066
TEST_02654,1.116918,-0.38118485,-0.27238598
TEST_02655,1.372192,0.42092645,0.19202372
TEST_02656,2.9356673,-1.0301435,0.71474105
TEST_02657,2.7640305,-0.88252693,0.28307837
TEST_02658,4.5828156,-0.13345139,1.0037637
TEST_02659,2.1756146,0.76607615,0.2497689
TEST_02660,1.6421126,0.040935405,-0.6177314
TEST_02661,3.4671998,0.12449002,0.8253399
TEST_02662,1.9234993,0.20583554,0.03367313
TEST_02663,3.0954666,-1.0259584,1.1054527
TEST_02664,1.9255327,-0.36429393,-0.34664965
TEST_02665,5.3599143,1.2954758,0.46280286
TEST_02666,2.9008937,-0.287691,-0.3430531
TEST_02667,3.3354247,0.3892473,0.1939205
TEST_02668,3.3337977,0.045117907,-0.26923248
TEST_02669,3.7423737,0.29124284,0.52538496
TEST_02670,4.2942376,0.70954293,-0.83604157
TEST_02671,2.6888542,-0.11103927,0.001500377
TEST_02672,2.3280418,-0.1386895,0.5288253
TEST_02673,1.9355277,-0.68505,0.051065788
TEST_02674,1.7797751,-0.1226394,0.2835124
TEST_02675,2.5027313,-0.5167446,0.4654916
TEST_02676,3.0312421,1.0318605,0.3278525
TEST_02677,2.132158,-0.22934246,0.3232628
TEST_02678,1.2436239,0.14006755,-0.09205408
TEST_02679,3.1012826,1.7306561,0.96589047
TEST_02680,2.2785206,-0.9918818,0.16956961
TEST_02681,1.519192,-1.4755288,-0.35728326
TEST_02682,1.4711632,0.61968094,-0.66537243
TEST_02683,1.1699505,0.063399516,0.1528902
TEST_02684,2.456072,1.3640009,-0.59927016
TEST_02685,2.1811175,0.3479803,-0.4514956
TEST_02686,1.9554513,0.7599545,0.38278058
TEST_02687,4.218427,-0.4880282,0.1832585
TEST_02688,4.8176155,-0.62773764,1.1577564
TEST_02689,3.7876372,-0.16317587,-0.66354495
TEST_02690,1.408276,0.32982773,-0.41611695
TEST_02691,2.0271933,0.32180315,0.40640768
TEST_02692,2.1795843,-0.68186176,0.7067528
TEST_02693,2.4167483,-0.1806364,0.287401
TEST_02694,2.3864825,0.8584684,0.70512575
TEST_02695,2.9551647,0.0065400116,-0.04385257
TEST_02696,2.8659413,0.7669833,1.0993879
TEST_02697,2.3143723,-0.4392424,1.0381869
TEST_02698,1.3309457,1.0343461,-0.69521016
TEST_02699,3.7643766,-1.3829463,1.2044288
TEST_02700,2.18844,-0.28397882,0.8126784
TEST_02701,2.1315842,0.18196824,0.6357671
TEST_02702,1.329303,0.23225568,0.105950594
TEST_02703,3.2296863,-0.6927692,-0.03567176
TEST_02704,2.5782256,-0.2061663,-0.27814335
TEST_02705,3.3490303,-1.0820248,-0.8517211
TEST_02706,1.2865034,0.17907691,-0.30224964
TEST_02707,2.1127243,-0.1810605,-0.60854536
TEST_02708,2.2608757,0.9885317,0.3021268
TEST_02709,3.2375896,1.8619792,0.8310371
TEST_02710,1.5414046,-0.50818634,-0.44022697
TEST_02711,1.9265873,0.97673076,-0.40929863
TEST_02712,1.2317284,-0.19577067,0.070998915
TEST_02713,3.7785592,1.2409413,-1.045864
TEST_02714,1.22946,0.13310224,-0.0047746114
TEST_02715,1.7528913,-0.14727953,-0.035027802
TEST_02716,4.098559,1.2997985,0.41117987
TEST_02717,3.188681,-0.81036717,-0.51244956
TEST_02718,3.5000687,-1.7833165,-0.27376467
TEST_02719,3.5751488,-0.3022652,-1.495256
TEST_02720,2.4876008,-0.865016,-0.4884328
TEST_02721,5.2930098,0.68207073,0.7087944
TEST_02722,2.2408502,1.1681688,1.0620306
TEST_02723,3.1976655,-0.71491,0.5303344
TEST_02724,2.6967146,0.42207015,-0.27678028
TEST_02725,1.5894833,-0.53988737,-0.01367109
TEST_02726,2.066349,0.3324331,0.5300568
TEST_02727,1.4656606,-0.51153946,0.38579684
TEST_02728,5.64945,0.7012342,-0.20215824
TEST_02729,2.3540719,-0.22220835,0.5277357
TEST_02730,2.889368,-0.4496374,0.40707994
TEST_02731,0.96527123,-0.22066659,-0.10832308
TEST_02732,4.8448825,-1.1784186,0.9393431
TEST_02733,2.5169075,0.17811063,-0.017484808
TEST_02734,3.0933151,-0.36087435,-1.0394937
TEST_02735,2.478428,-0.20088485,-0.015905358
TEST_02736,1.3042091,-0.17164539,0.4537389
TEST_02737,2.6668336,-0.7015353,-0.099592
TEST_02738,1.2943653,-0.73072803,0.24813293
TEST_02739,1.7170866,-0.90119934,0.10032174
TEST_02740,1.3999815,-0.3479708,-0.58696914
TEST_02741,1.2172468,-0.12604351,-0.28099683
TEST_02742,1.2703782,0.44873396,-0.19003825
TEST_02743,3.8648999,0.12130991,-0.46319586
TEST_02744,1.3396661,-0.37775928,-0.35934773
TEST_02745,4.214861,0.8053768,0.10302417
TEST_02746,2.0655468,0.44597185,0.5073968
TEST_02747,3.6888163,-0.4168951,0.684302
TEST_02748,1.8887014,-0.009618312,0.08203962
TEST_02749,4.5368514,0.7058492,0.87608445
TEST_02750,3.1266294,1.1851804,-0.37409937
TEST_02751,1.4758794,-0.7288585,-0.095704615
TEST_02752,0.79907763,0.032046102,-0.123478934
TEST_02753,1.9047225,-0.43953502,-0.006102409
TEST_02754,3.577465,0.4342247,-0.9814961
TEST_02755,1.9682895,-0.82867956,-0.21210085
TEST_02756,3.9976609,-1.2427412,-0.33884582
TEST_02757,1.5230169,-0.20378086,0.082411796
TEST_02758,2.1223726,0.43099505,-0.6618819
TEST_02759,2.4682307,-1.1655909,-0.8838169
TEST_02760,2.5949862,1.4377166,0.55297315
TEST_02761,3.7663682,1.7121501,0.86631507
TEST_02762,1.5443581,-0.8626452,0.7328837
TEST_02763,2.033343,-0.06931088,0.56177247
TEST_02764,2.9336605,0.9376294,0.113802075
TEST_02765,1.8034103,0.19373621,-0.53996253
TEST_02766,4.093843,0.7675321,0.16801494
TEST_02767,1.6925027,0.1907694,0.26102257
TEST_02768,2.7697086,-0.07976776,-0.17108266
TEST_02769,2.5699012,-0.03336799,0.013938374
TEST_02770,2.0159209,-0.5468138,0.27960667
TEST_02771,1.986048,0.10650482,0.26534003
TEST_02772,4.954521,0.007990085,0.97305405
TEST_02773,2.5911477,-0.19479716,0.20469542
TEST_02774,3.1612766,-0.91990596,-0.7652018
TEST_02775,1.8196381,-0.2615549,0.055526458
